Feature_Label,PC1,PC2,PC3
9.19 min | 4'-O-Methylepicatechin 7-O-glucuronide,-0.02030861032205914,-0.000697303957974819,-0.019023300843251333
"9.2 min | Quercetin 4',7-diglucoside",-0.004196506512276876,0.0037297573732244494,0.07064317447641696
"9.21 min | (2S)-2-[[4-[(2,4-Diaminopteridin-6-yl)methyl]-2,3-dihydro-1,4-benzothiazine-7-carbonyl]amino]hexanedioic acid",-0.048653614522073146,0.0010870771112339937,-0.02449684442501244
9.21 min | Epicatechin-(4beta->8)-gallocatechin,-0.004308234792597902,0.0034863718182544007,0.06320899860067587
"9.22 min | 4-Hydroxy-5-(3',4'-dihydroxyphenyl)-valeric acid-O-methyl-O-glucuronide",-0.048078730063263554,0.0014687674111659933,-0.026707408103230287
"9.23 min | 1-(3,4-Dimethoxyphenyl)-1,2-ethanediol 1-O-b-D-glucoside",-0.035489893652700666,-0.00042524649422496504,-0.0022087131049981588
"9.25 min | 4-Hydroxy-5-(3',4'-dihydroxyphenyl)-valeric acid-O-methyl-O-glucuronide",-0.04795544715321596,0.0006106733653421397,-0.0272036322246299
9.29 min | Pavetannin D1,-0.03848491749557803,0.002111880206957387,-0.017950596844637155
9.31 min | Procyanidin trimer C1,-0.006640137928422669,0.0050480148144077894,0.03857552138995912
9.4 min | Stearic acid,0.005289246028079358,-0.020269116032462023,-0.015478190678898314
9.41 min | Palmitic acid,0.01039506343773915,-0.020667020841606803,-0.013658136521641752
"9.42 min | 4-Hydroxy-5-(3',4'-dihydroxyphenyl)-valeric acid-O-methyl-O-glucuronide",-0.01614013035997782,0.0010965055985070772,-0.009354784860989658
9.49 min | GALLIC ACID,0.03188042145596776,-0.020659250520914395,0.014227396195260492
9.5 min | Isopropyl apiosylglucoside,-0.007453354185928117,0.005937187438999523,0.0013220208860782706
"9.53 min | 4-Hydroxy-5-(3',4'-dihydroxyphenyl)-valeric acid-O-glucuronide",-0.0015501460157340365,0.008408814740487764,0.05548812228987439
"9.54 min | Benzoic acid, 2-[[3-(2-quinolinylmethoxy)phenyl]amino]-",0.0018235782060654385,0.0009523593257396804,0.0738300684028281
"9.56 min | (1RS,2RS)-Guaiacylglycerol 1-glucoside",-0.01999806217270043,0.00350222852644638,0.010860441265173455
9.57 min | PANTOTHENIC ACID,0.026216921147755833,-0.01536250744839434,0.003779919759464565
9.58 min | Pavetannin D1,-0.04613671899784375,0.002059349636654262,-0.02157965265041706
9.58 min | 2-[[(1R)-2-[Bis(carboxymethyl)amino]cyclohexyl]-[(2S)-2-[bis(carboxymethyl)amino]-3-(4-isothiocyanatophenyl)propyl]amino]acetic acid,0.0013318669159866408,-0.0001344418343771033,0.04400745606027184
